pid,front_text,back_text
200600286,MKCF 400,분할선
198902522,BD,
200004264,GIGA-A,
199502662,SPC,
200103330,LV,S
200308582,AJU CFX,
200308583,AJU,S분할선40
200501578,SJ WQ10,
198902009,KD,114
199802573,K.D,ZT
200400666,AID,
199400590,마크 CHL,
200102367,HNDST,
199802288,HN 20OM,
200410954,ANAC100,SI
199701398,M분할선K,AT
198901030,MK,
199803884,마크L,
199602967,PNR,
200402604,BI,분할선
199702742,K.D,
200502869,HL,PV
199202180,KD,L50
199303013,HLX 200,
199900789,ALC,R
199900794,KAP,
200502133,마크GE,
200402567,마크SV20,분할선
200901818,리버플란,
198300329,YH,
200300416,Y분할선H,
200500572,YH,F5
200604149,분할선,CONYX
197900157,ANP,FX
200808194,액티브큐텐,
199600581,YH,V-C
198900493,YH CFD   250,
200000887,YH SNC-S,
200500570,YH,TNX
201706649,LYLECΛ 150,
199000550,AFm,5
196700060,YH,MB
200607735,YH CNT,
200704504,GCC 덴타렌,
198800495,IP600,분할선
198900550,IP400,IP400
199000639,ANP,
199401695,KD,113
200700800,,
200700800,,
200600122,YH LDT,
198700430,YH,AMG
199400511,Y분할선H,PT
198800444,G1000,
199200613,YH150,
200300420,VCL,
198500384,ANP,
200511041,D10,
200705882,CX,분할선
197800147,ANP,200
197700535,S.J.P2,분할선
197700536,S분할선J,5
198200944,IYP PZP5,
198802973,PZP PZP,
200410824,M분할선L,PD35
200410826,분할선,BI
198802985,0.5,분할선
200410189,BT,
200804108,QW,
200805495,CKD,5
198802986,0.25,분할선
200808173,콜프리,
199703010,AS,CD
198701721,NF,CD
200410831,ALP,분할선
200512153,PHD,분할선
199604965,HL,분할선
200410861,ZD,분할선
198500391,Y-Tamin,
198500392,ANP FRI,
199700883,,
200400612,HIP CEFRE,
200400613,HIP,NT
199802406,마크,Dn분할선Ma
199803128,P분할선I,CD
199806926,SF,CD
199803133,A분할선N,CD
199700763,YH,
200300418,YH TIR,
201706648,LYLECΛ 75,
200300419,YH,4
200400500,YH,B분할선A
198900496,로섹,
200200478,Y분할선H,SV20
197700117,YH RFP   300,
197000215,DKP,분할선
198500393,ANP,
199802414,TOPRIL,분할선
200607740,YH,Q
200201653,CCN CCN,
200201656,ABO ABO,
199200668,ANP CFC,
200100671,ANP,XID
200100673,ANP FRF,
200502141,,마크 UJ
198701432,KD LICOVEK,
200300412,YH MLX15,
199800723,A분할선CH,016
200400494,YH,0.3
200308497,KD분할선KD,분할선
200512159,K.D,분할선
199900581,마크,MS
200301759,HNP RPD,
200604208,ANP KCC,
200605381,ANP,ORF
200301437,MRS MRS,
200200542,ANP,MCB
200500559,Y분할선H,분할선
200500561,Y분할선H,분할선
197900312,HYM,
200803698,ST,
200302176,CL CD,
200803811,2,JI
200410835,H분할선L,분할선
200400633,ANP,ENS
200400635,ANP CBF,
202001164,RY,80/I0
198500424,AJUNIT,
200301765,분할선,마크PF
200301764,NJT,마크
200301766,분할선,마크DS
200502691,CU CD,
199901886,REP AIN,
200101913,ATC ATC,
200109957,Z,분할선
199704636,CO분할선20,
200400512,YH,FVS
198501820,C분할선D,마크
198601878,MK분할선CD,
198902807,COD,분할선
200400642,WJ,47
200400644,MTS,ANT
198700476,ANP,
200301770,마크LV,31
200301771,마크50,
200402547,분할선,마크MF
200500562,YH,G600
200804144,SCD,L분할선V
200200467,마크,
200200469,YH,
200200471,YH MFR,
200400510,YH,RZC
200400511,YH AM5,
200605371,YH RPC-A,
198700477,ANP ZD,
200500646,MTS,CL
200500649,ANP,BPS
200600141,MTS,L분할선50
200607747,ANP ANH,
200200561,MJ,5
200808462,덱시원,
200502148,마크 BAS,
200500564,RVN,200
200500566,YH,10
200600118,YH,FVS750
198700431,G400,
199000622,ANP,BIC
200110066,KH분할선021,
200209897,KH020,
200209899,SE,
200209900,AW,
199300815,ΛJU,PXT
200301751,,마크QM
200301752,분할선,마크JP
200402569,ΛT,
200600463,마크분할선Λ,분할선
200600464,마크 CUZ,
200607006,,마크TM
200109333,마크,
200511325,"25,000",
200511326,PBML,분할선
200512163,GUJU TCP,
200808174,ETX,PR
198400314,AJU NKT,
200301756,마크END,
198901899,마크NOT,분할선
200803701,AS분할선2.5,CKD
200009525,,
200512167,G분할선J,
199601642,RDX RDX,
199501757,SK,25
199702566,NGP 200,
199202562,마크,OZ
199703045,마크,CER
198802543,마크 ONB5,
199703046,마크 R,
200401964,인펙신 인펙신,
199903699,HORBAN,
200005113,ΛTI,
200302623,KP,ZN75
200403712,V분할선T,
200403718,KBP KBP,
200403719,Kb LFC,
200403721,LST,
200203460,SKP,
200607670,DA PTT,
200607671,DA PTN,
199902973,hw33,
199302823,ZM,
200604205,B+,
200403741,KBP Flu,
200302033,YPD,
200500249,C,75--
200500251,GB,
200202895,RPMBL,
200202896,RPVMF,
200004286,N5,
200004289,L분할선F,2
199703215,HL,
200403982,AT 50,
200403983,KPP125,
200503032,KBP TS 0.2,
200403742,KP,
200403743,Kb,
200600638,Kb SLC,
200302034,,
199901534,SAMJIN FLURANT,
200500253,DA,OP분할선5
200500255,TH,600
200500257,200,Z분할선Y
199703251,RPCDN,
200202909,RPWGT,
200302376,RPMGT,
200302382,RPSCF,
200403624,RPHMB,
200403625,RPPPF,
198100650,PTU,H분할선L
200302309,HL분할선25,
198100647,HL725,
198802519,D분할선N,CD
198802520,EE,CD
200404009,KPP200,
200501583,SJ70,
200403305,마크,PRD
200502724,마크,LBS2.5
200403289,마크,TMR
200403290,마크 ACP,
200502710,마크,PT분할선100
199502434,ORT,마크
200403292,마크,E분할선S
198501456,BCL분할선,마크
200403627,RPHPF,
200403636,RPHAQ,
200403668,RPHTP,
200403680,RP분할선GLP,분할선
200502946,RPGTM,
199402226,061,HL
200502954,RP-Ca,
200302313,HL114,
198902330,MLX,
199700334,TZ326,
200404015,CB,
200502711,ZRF,
200502949,RPHTM,
200403682,RPHDF,
200502960,RPACM,
200502963,RP MED,
200502964,RPASD,
200502970,RPNEX,
200502902,H분할선L,25
200604339,HL ZAV,
200004389,RTF,
200103834,KPP,
200103841,HIP,
199801266,WHANIN  5,
200302049,hw71,
200009524,KP,25
200404040,kpp MRB,
200302642,ΛKP,
200200203,TLT,분할선
200302295,HL113,
200302297,E50,
200503234,ITR,KPP
198601438,마크 TNC 200,
200502718,Silycan,
199202572,마크 CCL,
200202916,GZ,
200202924,RPHTT,
200403505,HL OPZ,
200403511,HL,MBD
200403512,HL145,
200502868,HF5,십자분할선
200403639,RPS,
198000581,CSD,H분할선L
200403525,HL ACF,
200103818,MEDI,
200403294,마크,A
200403296,마크,MD분할선5
198100646,GDN,
199903357,마크,CTC
200002201,G분할선T,G분할선T
200101887,사이펀 사이펀,
200403647,리놀민,
200403652,RP BDB,
200403653,RP,분할선
198902526,GALSPA,
200600625,PAF,
200302312,MBT,분할선
200403532,HL REM,
200302193,마크,LRN
198501810,마크,P
199602733,마크,AGM
199903361,마크,SLX10
199903365,마크 ANR     25,
198601436,마크,BDL분할선200
200802965,CK120,
199502679,VL-A,
200403663,RPBNF,
200201616,디펜 디펜,
200403705,Kb,K
200403706,LIMA,
200403710,KBP ECC,
200005100,kpp EXAD    150mg,
198800193,HAN1000,
200803000,UKP NFD,
200605491,Kb,마크
200103863,OIC,
200103878,DNCAL,분할선
200808028,KDC,DZ
198600114,GAS20,
199502666,IST,분할선
199703211,HL,083
200203496,GMT,
200503009,Kb AN,
200503012,Kb HB,
200403739,KBP MLX7.5,
200403740,Kb,분할선
198800192,ZOVIRAX  400,마크
196400099,DA CS,
199201026,ANR ANR,
200400171,VIRACEPT,250mg
200400178,DNB,
200400179,DA MCCH,
200302351,GC,80
200103426,RPVVC,
200502871,LBST100,
200502873,DFZ,십자분할선
200605482,HL20,
197200016,JMT,
200404055,KPP FRZ,
200203457,KP Bom,
200503200,LOSΛ,분할선
200003999,마크,LPT
200202751,마크,LCR분할선
198501557,OZN,
200500248,DA,SLT
200103371,HL Abm,
200302306,HL104,
199402195,MAL,
200403541,HL,
200202874,RXT,
200100224,LVM,
200300154,DA MCC,
200103884,KPP,
200005141,KPP,
200600696,1분할선0,KPP
200600697,분할선,KPP
198802661,H분할선L,OBT
199602745,마크 CTL 200,
199602747,마크,RTL50
200300726,CGP8,
200704286,WJ,74
200302254,마크3,분할선
200403419,마크,CTT
200403421,마크,TL
200705402,MFS,KKM
199400780,,
199400749,kp,
200704290,HT,PO
199900958,CGP,19
200806021,Kb,N5
200403438,마크,M10
199903637,SAMIK TMD,
199900968,GP DPF,
199202909,UM ENKIL,
200610680,A1,십자분할선
200300737,CGP,1분할선2
200100880,CGP SB,
200401035,CGP20,
200401036,CGP 28,
200502834,마크,
200608295,CZP,마크
200608296,CZF,마크
200704318,WU,GT
200703082,Z50,SPC
199801041,CGP,13
200401043,CEVACL SAMJIN,
197900202,CGP18,분할선
200202822,마크12,마크
200302250,마크 BOS,
200705587,마크,TSS
200300708,ΛJU,T분할선2
200803386,D-W,CC
200401023,JP,J
200400969,SNP CFX,
200500923,KS QID,
200500924,NKSR,
200500925,APG,250
200704319,RY,RN
200403448,마크 WTR,
200500928,Z분할선10,U분할선M
200400983,SNP MRC,
200803292,SD,500
200803294,CPK 나로민,
200200791,CGP35,
200808532,벤포G,
200200760,SNPAL,
198300416,P,P
200403466,마크ST,분할선
200502838,마크분할선B,
199600888,CGP 500,
200500959,KS,
200400985,SNP,
200600203,SNP,분할선
199701120,KS,H
200512192,PA,SNP
199800954,SNP,
197500236,CGP RT,
200401058,CGP HRC,
200001328,CGP10,
199602939,마크 MRS,
200612387,PGF,
198800677,Tegacil 324,
201707643,R분할선Y,DBS
200706087,SI 4,
200403422,마크,TRN
200403424,마크 HPS,
200403425,마크L,
200403426,마크RM,
200403427,마크 CFD,
200400974,KS,
200403433,마크,500
200403434,마크F,
200300687,SNP,
200400975,SNP GVS,
200704324,PKP PKP,
200502818,마크,
200403460,마크 FLU,
200403461,마크 AML,
200403462,마크,M분할선D
200704943,C,마크
200300718,CGP21,
200300719,CGP AS,분할선
200703430,gred,
200403463,마크,RBC
200403464,마크,TRM
200400949,SNP OQZ,
200704291,KMS,I15
199903636,마크 MAF,
200004243,마크1,분할선
198000572,마크,마크2
200600582,마크 DQT,
200610627,Saridon,Saridon
197100081,CGP,15
199501022,CIRCAROL,
200201084,JY NZT,
200401385,HS TS,
200501288,JY,분할선
200501291,LZ,분할선
200607853,heparusa,
199501014,jyp,
200704406,LXR-F,
200704407,ΛLQ,I분할선Y
200308838,SCD,LOX
200308839,S분할선BB,분할선
200607805,SCD,LK
200704297,WJ,43
200401397,NRT,
200401399,JE,
200700603,ΛD,IY
200607867,AMN,I분할선Y
200700596,655655,
200700874,PAC,GL
201501445,오프노즈,
198300018,동국 니푸로,
199901258,JY DTX,
199001068,A,W분할선I
199601139,CCR250 CCR250,
199203520,마크N100,
200401401,JY,
200401404,,
200401405,,
200401407,JYC,
199201213,CBS,
198700762,JYOT,
199701431,JY HPN,
199701432,Jyp,분할선
199701434,JY10,
200703229,AG,15
200705598,PL,T/A
200705591,KDC,S
200706313,YH,15
199901265,NDP,
200607817,TG,LPF
200607818,TG,LP
199701436,JY10,
200501307,JY ML15,
200512310,JY,GD70
199400950,PU1,
199000696,AJU RNT,
200808556,CO400,
199201212,JYP,
200101190,PU분할선2,
198901086,JYNL,분할선
201101491,I분할선Y,IYAL
200501293,MGT,
200501294,JD,10
200500699,ASC,
200400728,AJUCIT,
200400729,AJUCBT,
199701440,STARTON,
199501023,J25,
200201087,JY분할선AG,625
200301028,JY GLM,
199901288,JY NGR,
200600287,JY,250
200600289,SCN,
199501007,JY RNX,
198300547,쎄닐톤,
199601167,JYSN,분할선
200301030,JYNL,분할선
200301031,JY100,
200607859,MEM,
199601172,JY RKT,
199601176,JY500,분할선
200607874,MK,75
200607910,BNPARO  20,분할선
200308845,AN,
200600156,AJU,L분할선Z
200604212,M분할선L,25
200808562,마크분할선I,I
199201214,JYCX,
199201215,JYJ,
200802513,BMI 116,
200700521,ROCHE2,분할선
199301351,Jy,분할선
200301032,J-1,분할선
198901088,RSC,
200301033,JYP EBN,
199201216,JYP CSB,
200001602,PAL,
200201066,JYTC,
200301021,JY350,분할선
200802545,BR,L2H
200802547,ETX YV,
200607915,DEP,
200705836,마크,
200009625,EBA PSE,
200512320,BKF5,십자분할선
200308577,마크,160
200512041,,
199800851,AJU CMC,
199500573,AJC,
200401411,ZVT,분할선
200607847,HSM,500
200607849,FZ12,
200704539,BC LPZ,
200607863,D분할선Z,
200704533,마크,
200001084,AJULVT,
200600159,broncho vaxom,
200600160,broncho vaxom,
199700918,AJU OMC,
200400686,ARM분할선ARM,분할선
200400687,ΛM,
198200347,JY SBN,
200808595,YM EDR,
200607921,DWP,LSP
200607922,DWP,LSF
200411038,RPC DWP,
200607911,KPM,
200703087,YH FMFR,
198800898,JY ENA,
198800901,JYC,분할선
200400691,ΛJU,십자분할선
200705725,NK ZDC,
199400946,JY 20,
198300531,JY125,
199301355,Jyp,분할선
198100270,JY,분할선
200501301,J분할선Y,DMT
199901273,JYP,분할선
200705314,AG,AV
200803878,L,5
200607938,CLV 30,
200607876,MK150,
200703185,20,마크
200701968,HL ATL,
200202127,RQ,
200703345,ΛPG,분할선
198800909,JY LST,
199501000,JY DCL,
199101229,JYOT,분할선
200501304,JY20,
199901289,CECLE,
199400952,JY,
200001604,JY,
200101179,J25,
200802021,15/850,4833M
199400948,JYP NEOCEF,
198200348,TRIMA,분할선
200001588,JYF,
199400951,마크,
200401375,jy,
200401383,JY,분할선
200607843,콜그린A------ 마크,ColgreenA---------
200700876,hw11,분할선
200700906,AMI200,분할선
200704420,CSY,MNT
199700916,AJU APT,
199300831,SHP750,
200308841,J분할선Y,분할선
200101103,LM,분할선
200808588,C73,
198900993,마크 CMP25,
200512301,D-W,분할선
197200484,D-W,5
200500694,AD,분할선
200300520,APC CFC,
200200611,uro vaxom,
200604357,Z분할선T,마크
200604358,UNIZAC10,
200605499,UNITOPA25,분할선
200605500,UM분할선ΛLZ,10
200201028,FXT10 FXT10,
200607699,ID,TV
199201132,LTN LTN,
200706473,YI,500
198301332,DW Fenopron     200,
200704766,A5,TD
200300406,닥터베아제,
200704518,SWCM,
200308832,마크33,
200703162,마크MT,500
200705133,MPS SCC,
199301273,EPT,분할선
200808749,마크,SCD
200607771,마크,분할선
200704280,UT,NT
200607743,BI GL,500
200703186,마크100,
199901211,W분할선I,400
198700735,90,
200607640,마크,DA
200607685,SS,GQ
198000058,마크,
199400898,마크021,
199500549,ΛJ,TC
200704294,YH,90
200403457,마크 CFX,
199703423,G-O,
198500718,LITHIUM,LITHIUM
200607711,PAC,500
200705588,마크,TMS
199400899,마크022,
198900630,AJU TRC,
198300370,AJU분할선TPT,
199700899,AJU TBC,
200704505,DS120,
200704614,HS분할선ΛR,분할선
198700737,마크 TZD25,
200202994,WELL100,분할선
200607694,ES,○
200705321,Wal C39,
200703400,BR,B
200201029,R분할선2,
200709792,Kb,1
200607755,D-W RVG,
200607691,KJ,GLV SR
200703389,K.D,50
199700906,AJU ABT,
199300835,AJU MBT,
199700909,AJUAKC,
197100097,B,십자분할선
200403459,SVA,마크
200202211,CSY MAX,
200300984,R분할선1,
200401323,W분할선G2,분할선
200401324,R분할선0.5,
200401325,마크 CRP100,
200401326,마크 T02,
200401327,N분할선T,WI
200401328,마크 NTC100,
200501237,100,WPC
200501238,NT800,WPC
200501239,WI,분할선
199302859,마크,DTZ90
200804940,KIMES,T·A
200804942,NP,
200704617,CUT100,
200805653,ZK,5
200703171,INOR1,
200402677,CSY FIRO,십자분할선
200402681,마크,RT
200502218,CS,20
198500712,B분할선N,
200607700,ID,max
197400577,IDP WY250,
197900574,IDP AM250,
198902881,IDP AM500,
200605410,25,WPC
197500285,WHANINH,
198200967,Y-EMP Y-EMP,
200607784,G,DS
200607785,DS,500
200705322,SW OF,
200410999,마크 OPZ,
199400513,KLN  KLNRM-1 RM-1,
200512298,Pr HC,
198600661,U,마크
199101166,W분할선I,W분할선I
199801260,MPZ20 MPZ20,
200703681,S분할선100,마크
200500998,SCA,
199603159,MOBAN10,GATE
199701304,Tr,B
200700854,PGZ,KI
199500959,GR,분할선
200001565,ZAROXOLYN,10
200001566,ZAROXOLYN,5
200110002,NC,분할선
200700846,PK,E
200100725,AJUELT,
200400705,ΛJU,LTT
199801267,AL,
199701352,PXN PXN,
200308830,PFT,
200410993,KJ UTN,
199000695,AJUNST,
200403782,마크OS10,
200403783,LEP분할선LEP,UM3분할선UM3
200607757,D-W BMX,
200607758,D-W D-WVTS VTS,
200703394,마크,C5
200512291,ZCF,
200607692,KJ,LZF
200607693,KJ,LZP
200503065,UNITOPA100,십자분할선
199601138,마크 NMG,
198700731,ANAX,
198902844,PRD,분할선
198200323,PRD,분할선
198400475,PRD,분할선
200808193,D분할선T,마크160
200607770,마크,DX
199400630,AJU CFD    500,
199801309,JYP,분할선
200503074,마크 OS     70,
200503075,DA,AT1
198700728,K,W분할선I
198100257,PRD,분할선
198700733,30,마크
200607709,HSP,213
200704765,AJU,BA분할선5
199803684,U-I,분할선
200705835,라스콜 노즈,
200300987,P,
199801271,ST,분할선
200201036,PLS PLS,
200805849,CGLS,T/S
200400695,ΛJU,TRT
200500686,SD분할선OT,십자분할선
198700736,B,십자분할선
200400718,ΛJU,ΛLT
200400724,AJU,SVT
200600660,RT분할선800,분할선
200700814,CKD,10
200404207,NK LDP,
199904161,NP,분할선
200302521,마크T2,분할선
199904162,DHNP DIC,
199900878,KS,십자분할선
199701033,ALC,분할선
199703551,DHNP SFC,
200103710,펜프린,분할선
199603358,DHNP CEC,
200302515,TP,
200403847,DTT,분할선
199603340,마크KF,분할선
199603344,DHNP ATC,
199603349,DHNP TPC,
200704289,CP,15
200806028,마크,LP
200500840,JADS,
200403873,NPC,
200302573,NKH,
200200675,AC,L
200200676,AC분할선N,
200200677,AC,MO
199900820,KAP CL,
200103739,NPC,
200005331,NKA,
200600680,N분할선P,분할선
199603352,DA,10
199603354,NPC,
199700239,DPC,
198100196,SDB분할선400,
200703183,SAP20,
200300639,SV,분할선
200500845,ACZC,
200400892,KAP RXC,
200403886,NPC,
200400838,AL,A
200302269,ZRC,
200300118,마크 TNZ50,
200500202,마크,십자분할선
200300638,KAP,
200404216,ΛSNΛC NK,
200600722,NK CE,
200503320,NK,CFZ
200600727,Selemon,
200302355,RST,
199400182,DPC CCL,
200808518,마크,분할선
200707948,PV,P15
200403934,DMC,
200400952,SNP FR,
200400962,SNP,CM
200004244,마크,
200103336,AUC,
200103337,A분할선U,625
200400840,AL,L
200400841,AC,P
200500820,A분할선C,50
200500822,ACL10,분할선
200500823,AC,RL
200500824,ΛL,
200302273,마크 LDM,
200302274,SEL,
200404044,BD,
200404048,KPP BDS,
200404198,NKB,
200402762,LCB,L1
200502294,LCB,
200302360,RPHPI,
199903742,RPCYC,
200403632,RP CFC,
200403642,DS,
200503163,마크KF,분할선
200604226,KS,FC
199701099,SNP,분할선
200403535,HL MCN,
200500825,A분할선C,R분할선5
200200701,T-rita,
199500647,AL,B
199600789,AC,fk
200400871,REAL,
200400872,ΛL,
200400873,AC,ROSN
200400878,AC,
200200709,KAP QRZ,
200403654,RP,
197100073,KS,B
199800946,SNP RMT,
200202847,TM ER,
200103343,DFN,분할선
199903669,DIVA DIVA,
200300608,ΛCJ,분할선
199701105,SNP CCL,
200300617,,
199303018,HL055,
199703526,마크 E,분할선
199703531,마크EC,
199703534,마크F,분할선
199603316,마크MT,분할선
199603318,△▽△  TM ▽△▽,
199603319,NP,분할선
199603320,마크LX,
200606261,ZT분할선10,
200606964,ALC,
200607779,Q분할선10,AC
200302574,NL,
200403902,마크KL,분할선
200203378,NP,
200501202,2분할선0,
200403472,마크 SB-A,
200502840,GIGA,
200600583,S-AF,
200600585,TPD,분할선
200808683,마크 H9,
200004875,DHNP ABC,
200100847,ΛPG,I20
